#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism Name Interactor A	Organism ID Interactor B	Organism Name Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types
2385107	4961526	51538	1777029	119598	HHV8GK18_gp52	HSPC243	ORF50	ZCCHC17	-	HSPC251|PS1D|pNO40	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HCV3	O92608	YP_001129401	Q9NP64	A0A087WYV3|B4DYA9|A0A087WYF0|A0A087WXF8|E7EPF0|A0A087WXU5	NP_001269500|NP_001269501|NP_001269502|NP_001269503|NP_001269498|NP_001269499|NP_057589|NP_001269496|NP_001269497|NP_001269495	-	-	-	-	-	-
2385108	4961526	54665	1777029	120094	HHV8GK18_gp52	RP11-324J2.1	ORF50	RSBN1	-	ROSBIN	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HCV3	O92608	YP_001129401	Q5VWQ0	-	NP_060834	-	-	-	-	-	-
2385109	4961526	51329	1777029	119477	HHV8GK18_gp52	-	ORF50	ARL6IP4	-	SFRS20|SR-25|SRp25|SRrp37	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HCV3	O92608	YP_001129401	Q66PJ3	-	NP_057722|NP_061164|NP_001265307|NP_001002251|NP_001002252|NP_001265308|NP_001265309	-	-	-	-	-	-
2385110	4961526	83939	1777029	123822	HHV8GK18_gp52	CDA02	ORF50	EIF2A	-	EIF-2A|MST089|MSTP004|MSTP089	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HCV3	O92608	YP_001129401	Q9BY44	-	NP_114414|NP_001305972|NP_001305973|NP_001305974|NP_001305975	-	-	-	-	-	-
2385111	4961526	7726	1777029	113515	HHV8GK18_gp52	DAAP-200B17.5	ORF50	TRIM26	-	AFP|RNF95|ZNF173	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HCV3	O92608	YP_001129401	Q12899	A0A024RCP3	NP_003440|NP_001229712	-	-	-	-	-	-
2385112	4961526	6594	1777029	112478	HHV8GK18_gp52	RP3-353H6.2	ORF50	SMARCA1	-	ISWI|NURF140|SNF2L|SNF2L1|SNF2LB|SNF2LT|SWI|SWI2	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HCV3	O92608	YP_001129401	P28370	B7ZLQ5	NP_001269803|NP_003060|NP_001269804	-	-	-	-	-	-
2385113	4961464	84080	1776967	123875	HHV8GK18_gp62	UNQ6410	vIRF-1	ENKD1	-	C16orf48|DAKV6410	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q9H0I2	-	NP_115516	-	-	-	-	-	-
2385114	4961464	2033	1776967	108347	HHV8GK18_gp62	RP1-85F18.1	vIRF-1	EP300	-	KAT3B|RSTS2|p300	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q09472	Q7Z6C1	NP_001420	-	-	-	-	-	-
2385115	4961464	5074	1776967	111108	HHV8GK18_gp62	-	vIRF-1	PAWR	-	PAR4|Par-4	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q96IZ0	-	NP_002574	-	-	-	-	-	-
2385116	4961464	1387	1776967	107777	HHV8GK18_gp62	-	vIRF-1	CREBBP	-	CBP|KAT3A|RSTS	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q92793	-	NP_001073315|NP_004371	-	-	-	-	-	-
2385117	4961464	5933	1776967	111868	HHV8GK18_gp62	RP11-382A12.1	vIRF-1	RBL1	-	CP107|PRB1|p107	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	P28749	-	NP_899662|NP_002886	-	-	-	-	-	-
2385118	4961464	6383	1776967	112285	HHV8GK18_gp62	-	vIRF-1	SDC2	-	CD362|HSPG|HSPG1|SYND2	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	P34741	E9PBI9|A0A024R9D1	NP_002989	-	-	-	-	-	-
2385119	4961464	5925	1776967	111860	HHV8GK18_gp62	RP11-174I10.1	vIRF-1	RB1	-	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	P06400	A0A024RDV3	NP_000312	-	-	-	-	-	-
2385120	4961464	6123	1776967	112043	HHV8GK18_gp62	-	vIRF-1	RPL3L	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q92901	-	NP_005052	-	-	-	-	-	-
2385121	4961464	2239	1776967	108530	HHV8GK18_gp62	RP6-198C21.1	vIRF-1	GPC4	-	K-glypican	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	O75487	-	NP_001439	-	-	-	-	-	-
2385122	4961464	7024	1776967	112882	HHV8GK18_gp62	-	vIRF-1	TFCP2	-	LBP1C|LSF|LSF1D|SEF|TFCP2C	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q12800	A0A024R120	NP_001166924|NP_001166923|NP_005644	-	-	-	-	-	-
2385123	4961464	7342	1776967	113189	HHV8GK18_gp62	-	vIRF-1	UBP1	-	LBP-1B|LBP-1a|LBP1A|LBP1B	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q9NZI7	A0A024R2J0|A0A024R2L0|A8KAN5	NP_001121633|NP_001121632|NP_055332	-	-	-	-	-	-
2385124	4961456	51027	1776959	119233	HHV8GK18_gp07	CGI-143	ORF10	BOLA1	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	Q9Y3E2	-	NP_057158	-	-	-	-	-	-
2385125	4961456	8021	1776959	113717	HHV8GK18_gp07	RP11-544A12.7	ORF10	NUP214	-	CAIN|CAN|D9S46E|N214|p250	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	P35658	-	NP_005076|NP_001305253	-	-	-	-	-	-
2385126	4961456	4928	1776959	110982	HHV8GK18_gp07	-	ORF10	NUP98	-	ADIR2|NUP196|NUP96	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	P52948	-	NP_624358|NP_057404|NP_005378|NP_624357	-	-	-	-	-	-
2385127	4961456	84335	1776959	124059	HHV8GK18_gp07	-	ORF10	AKT1S1	-	Lobe|PRAS40	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	Q96B36	A0A024QZF6	NP_115751|NP_001265089|NP_001265088|NP_001092102|NP_001092103	-	-	-	-	-	-
2385128	4961456	11097	1776959	116278	HHV8GK18_gp07	-	ORF10	NUPL2	-	CG1|NLP-1|NLP_1|hCG1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	O15504	-	NP_031368	-	-	-	-	-	-
2385129	4961456	2517	1776959	108793	HHV8GK18_gp07	RP11-45G17.1	ORF10	FUCA1	-	FUCA	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	P04066	-	NP_000138	-	-	-	-	-	-
2385130	4961456	327	1776959	106824	HHV8GK18_gp07	-	ORF10	APEH	-	AARE|ACPH|APH|D3F15S2|D3S48E|DNF15S2|OPH	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	P13798	A0A024R2U9	NP_001631	-	-	-	-	-	-
2385131	4961456	23358	1776959	116939	HHV8GK18_gp07	hCG_33036	ORF10	USP24	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	Q9UPU5	-	NP_056121	-	-	-	-	-	-
2385132	4961456	56616	1776959	121157	HHV8GK18_gp07	hCG_1782202	ORF10	DIABLO	-	DFNA64|SMAC	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	Q9NR28	Q502X2|K7X1S0|A0A024RBT2	NP_001265232|NP_001265233|NP_001265231|NP_620308|NP_063940|NP_001265271	-	-	-	-	-	-
2385133	4961456	23636	1776959	117165	HHV8GK18_gp07	-	ORF10	NUP62	-	IBSN|SNDI|p62	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	P37198	A0A024QZF1	NP_036478|NP_057637|NP_714941|NP_714940|NP_001180286	-	-	-	-	-	-
2385134	4961456	8480	1776959	114054	HHV8GK18_gp07	RP4-800J21.2	ORF10	RAE1	-	MIG14|MRNP41|Mnrp41|dJ481F12.3|dJ800J21.1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	P78406	-	NP_001015885|NP_003601	-	-	-	-	-	-
2385135	4961456	10180	1776959	115479	HHV8GK18_gp07	-	ORF10	RBM6	-	3G2|DEF-3|DEF3|HLC-11|NY-LU-12|g16	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	P78332	A8K6Q4|E9PGM9	NP_005768|NP_001161054	-	-	-	-	-	-
2385136	4961456	4927	1776959	110981	HHV8GK18_gp07	-	ORF10	NUP88	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	Q99567	-	NP_002523|NP_001307582	-	-	-	-	-	-
2385137	4961456	1431	1776959	107818	HHV8GK18_gp07	-	ORF10	CS	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	O75390	A0A024RB75	NP_004068	-	-	-	-	-	-
2385138	4961456	54915	1776959	120257	HHV8GK18_gp07	RP5-963E22.1	ORF10	YTHDF1	-	C20orf21	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	Q9BYJ9	-	NP_060268	-	-	-	-	-	-
2385139	4961456	253943	1776959	128997	HHV8GK18_gp07	-	ORF10	YTHDF3	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	Q7Z739	A0A024R7W5|B4DPX9|Q8N3V9|Q658Z6|Q8NA80|A0A087WY31	NP_689971|NP_001264743|NP_001264742|NP_001264745|NP_001264744|NP_001264747|NP_001264746	-	-	-	-	-	-
2385140	4961456	8731	1776959	114269	HHV8GK18_gp07	-	ORF10	RNMT	-	MET|RG7MT1|hCMT1c	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	O43148	-	NP_001295192|NP_003790	-	-	-	-	-	-
2385141	4961456	27161	1776959	118041	HHV8GK18_gp07	-	ORF10	AGO2	-	EIF2C2|Q10	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	Q9UKV8	A4FVC0	NP_001158095|NP_036286	-	-	-	-	-	-
2385142	4961456	23077	1776959	116709	HHV8GK18_gp07	AC001226.5	ORF10	MYCBP2	-	PAM	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	O75592	-	NP_055872	-	-	-	-	-	-
2385143	4961456	81929	1776959	123629	HHV8GK18_gp07	-	ORF10	SEH1L	-	SEC13L|SEH1A|SEH1B|Seh1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC9	-	YP_001129356	Q96EE3	-	NP_001013455|NP_112493	-	-	-	-	-	-
2385144	4961439	8036	1776942	113729	HHV8GK18_gp08	RP11-348N5.2	ORF11	SHOC2	-	SIAA0862|SOC2|SUR8	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC8	E5LBS7	YP_001129357	Q9UQ13	-	NP_031399|NP_001311266|NP_001311265|NP_001255968	-	-	-	-	-	-
2385145	4961439	57380	1776942	121498	HHV8GK18_gp08	-	ORF11	MRS2	-	HPT|MRS2L	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC8	E5LBS7	YP_001129357	Q9HD23	B4DSN2	NP_001273193|NP_001273194|NP_001273195|NP_065713	-	-	-	-	-	-
2385146	4961439	3840	1776942	110038	HHV8GK18_gp08	-	ORF11	KPNA4	-	IPOA3|QIP1|SRP3	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC8	E5LBS7	YP_001129357	O00629	-	NP_002259	-	-	-	-	-	-
2385147	4961439	3839	1776942	110037	HHV8GK18_gp08	RP11-432M24.3	ORF11	KPNA3	-	IPOA4|SRP1|SRP1gamma|SRP4|hSRP1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRC8	E5LBS7	YP_001129357	O00505	A0A024RDV7|Q8IYQ9	NP_002258	-	-	-	-	-	-
2385148	4961447	55129	1776950	120435	HHV8GK18_gp19	-	ORF16	ANO10	-	SCAR10|TMEM16K	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HGJ3	Q76RI8	YP_001129368	Q9NW15	A0A024R2S0	NP_001333395|NP_001333394|NP_001333397|NP_001333396|NP_001333393|NP_001333392|NP_001333398|NP_060545|NP_001191762|NP_001191763|NP_001191760|NP_001191761	-	-	-	-	-	-
2385149	4961447	55204	1776950	120500	HHV8GK18_gp19	RP11-54A4.7	ORF16	GOLPH3L	-	GPP34R	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HGJ3	Q76RI8	YP_001129368	Q9H4A5	-	NP_060648	-	-	-	-	-	-
2385150	4961447	64083	1776950	122048	HHV8GK18_gp19	-	ORF16	GOLPH3	-	GOPP1|GPP34|MIDAS|Vps74	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HGJ3	Q76RI8	YP_001129368	Q9H4A6	-	NP_071413	-	-	-	-	-	-
2385151	4961447	55958	1776950	121009	HHV8GK18_gp19	RP11-380P16.6	ORF16	KLHL9	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HGJ3	Q76RI8	YP_001129368	Q9P2J3	Q58EZ4	NP_061335	-	-	-	-	-	-
2385152	4961447	8452	1776950	114030	HHV8GK18_gp19	-	ORF16	CUL3	-	CUL-3|PHA2E	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HGJ3	Q76RI8	YP_001129368	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	-	-	-	-	-	-
2385153	4961447	90441	1776950	124717	HHV8GK18_gp19	-	ORF16	ZNF622	-	ZPR9	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HGJ3	Q76RI8	YP_001129368	Q969S3	-	NP_219482	-	-	-	-	-	-
2385154	4961447	143098	1776950	126785	HHV8GK18_gp19	RP11-218D6.5	ORF16	MPP7	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HGJ3	Q76RI8	YP_001129368	Q5T2T1	B3KQ45	NP_775767|NP_001305099	-	-	-	-	-	-
2385155	4961447	84861	1776950	124308	HHV8GK18_gp19	-	ORF16	KLHL22	-	KELCHL	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HGJ3	Q76RI8	YP_001129368	Q53GT1	-	NP_116164	-	-	-	-	-	-
2385156	4961478	60592	1776981	121943	HHV8GK18_gp20	HRIHFB2072	ORF17	SCOC	-	SCOCO	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	E5LBT9	YP_001129369	Q9UIL1	-	NP_001147057|NP_001147162|NP_115936|NP_001147024|NP_001146918|NP_001147107|NP_001146956|NP_001147135	-	-	-	-	-	-
2385157	4961478	23633	1776981	117163	HHV8GK18_gp20	RP4-622L5.1	ORF17	KPNA6	-	IPOA7|KPNA7	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	E5LBT9	YP_001129369	O60684	-	NP_036448	-	-	-	-	-	-
2385158	4961478	3841	1776981	110039	HHV8GK18_gp20	RP3-412I7.4	ORF17	KPNA5	-	IPOA6|SRP6	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	E5LBT9	YP_001129369	O15131	-	NP_002260	-	-	-	-	-	-
2385159	4961478	3836	1776981	110034	HHV8GK18_gp20	-	ORF17	KPNA1	-	IPOA5|NPI-1|RCH2|SRP1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	E5LBT9	YP_001129369	P52294	B3KXZ2	NP_002255	-	-	-	-	-	-
2385160	4961478	51741	1776981	119707	HHV8GK18_gp20	-	ORF17	WWOX	-	D16S432E|FOR|FRA16D|HHCMA56|PRO0128|SCAR12|SDR41C1|WOX1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	E5LBT9	YP_001129369	Q9NZC7	-	NP_057457|NP_570859|NP_001278926|NP_570607	-	-	-	-	-	-
2385161	4961482	5270	1776985	111288	HHV8GK18_gp21	-	ORF17.5	SERPINE2	-	GDN|GDNPF|PI-7|PI7|PN-1|PN1|PNI	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	F5HE15	YP_001129370	P07093	A0A024R451|A0A024R498	NP_001130002|NP_001130000|NP_006207	-	-	-	-	-	-
2385162	4961482	11060	1776985	116244	HHV8GK18_gp21	-	ORF17.5	WWP2	-	AIP2|WWp2-like	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	F5HE15	YP_001129370	O00308	A0A024R711|B4DHF6	NP_001257383|NP_008945|NP_955456|NP_001257382|NP_001257384	-	-	-	-	-	-
2385163	4961482	2762	1776985	109024	HHV8GK18_gp21	RP1-118B18.1	ORF17.5	GMDS	-	GMD|SDR3E1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	F5HE15	YP_001129370	O60547	-	NP_001491|NP_001240775	-	-	-	-	-	-
2385164	4961482	55170	1776985	120469	HHV8GK18_gp21	-	ORF17.5	PRMT6	-	HRMT1L6	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	F5HE15	YP_001129370	Q96LA8	-	NP_060607	-	-	-	-	-	-
2385165	4961482	51741	1776985	119707	HHV8GK18_gp21	-	ORF17.5	WWOX	-	D16S432E|FOR|FRA16D|HHCMA56|PRO0128|SCAR12|SDR41C1|WOX1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	F5HE15	YP_001129370	Q9NZC7	-	NP_057457|NP_570859|NP_001278926|NP_570607	-	-	-	-	-	-
2385166	4961482	23633	1776985	117163	HHV8GK18_gp21	RP4-622L5.1	ORF17.5	KPNA6	-	IPOA7|KPNA7	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	F5HE15	YP_001129370	O60684	-	NP_036448	-	-	-	-	-	-
2385167	4961482	3836	1776985	110034	HHV8GK18_gp21	-	ORF17.5	KPNA1	-	IPOA5|NPI-1|RCH2|SRP1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	F5HE15	YP_001129370	P52294	B3KXZ2	NP_002255	-	-	-	-	-	-
2385168	4961482	60592	1776985	121943	HHV8GK18_gp21	HRIHFB2072	ORF17.5	SCOC	-	SCOCO	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	F5HE15	YP_001129370	Q9UIL1	-	NP_001147057|NP_001147162|NP_115936|NP_001147024|NP_001146918|NP_001147107|NP_001146956|NP_001147135	-	-	-	-	-	-
2385169	4961482	3841	1776985	110039	HHV8GK18_gp21	RP3-412I7.4	ORF17.5	KPNA5	-	IPOA6|SRP6	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	F5HE15	YP_001129370	O15131	-	NP_002260	-	-	-	-	-	-
2385170	4961482	11059	1776985	116243	HHV8GK18_gp21	-	ORF17.5	WWP1	-	AIP5|Tiul1|hSDRP1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	F5HE15	YP_001129370	Q9H0M0	-	NP_008944	-	-	-	-	-	-
2385171	4961482	10956	1776985	116156	HHV8GK18_gp21	-	ORF17.5	OS9	-	ERLEC2|OS-9	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	Q2HRB6	F5HE15	YP_001129370	Q13438	-	NP_006803|NP_001248350|NP_001248351|NP_001248352|NP_001017956|NP_001017957|NP_001017958|NP_001248349	-	-	-	-	-	-
