BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
837958	951475	7167	1205534	113020	HCVgp1	-	HCVgp1	TPI1	-	HEL-S-49|TIM|TPI|TPID	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	P60174	Q53HE2|V9HWK1	NP_001244955|NP_000356|NP_001152759	-	-	-	-	-	-
837959	951475	2023	1205534	108338	HCVgp1	-	HCVgp1	ENO1	-	ENO1L1|MPB1|NNE|PPH	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	P06733	A0A024R4F1|E2DRY6	NP_001188412|NP_001419	-	-	-	-	-	-
837960	951475	10409	1205534	115680	HCVgp1	-	HCVgp1	BASP1	-	CAP-23|CAP23|NAP-22|NAP22	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	P80723	-	NP_001258535|NP_006308	-	-	-	-	-	-
837961	951475	292	1205534	106789	HCVgp1	-	HCVgp1	SLC25A5	-	2F1|AAC2|ANT2|T2|T3	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	P05141	Q6NVC0	NP_001143	-	-	-	-	-	-
837962	951475	293	1205534	106790	HCVgp1	RP11-261P4.6	HCVgp1	SLC25A6	-	2|3|AAC3|ANT|ANT 2|ANT 3|ANT3|ANT3Y	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	P12236	Q6I9V5	NP_001627	-	-	-	-	-	-
837963	951475	6741	1205534	112619	HCVgp1	-	HCVgp1	SSB	-	LARP3|La|La/SSB	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	P05455	-	NP_003133|NP_001281074	-	-	-	-	-	-
837964	951475	4282	1205534	110428	HCVgp1	-	HCVgp1	MIF	-	GIF|GLIF|MMIF	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	P14174	I4AY87	NP_002406	-	-	-	-	-	-
837965	951475	7295	1205534	113146	HCVgp1	RP11-427L11.1	HCVgp1	TXN	-	TRDX|TRX|TRX1	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	P10599	H9ZYJ2	NP_003320|NP_001231867	-	-	-	-	-	-
837966	951475	4869	1205534	110929	HCVgp1	-	HCVgp1	NPM1	-	B23|NPM	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	P06748	-	NP_002511|NP_001032827|NP_954654	-	-	-	-	-	-
837967	951475	6613	1205534	112497	HCVgp1	-	HCVgp1	SUMO2	-	HSMT3|SMT3B|SMT3H2|SUMO3|Smt3A	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	#LPPI|Likely protein-protein interaction|NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	P61956	A0A024R8S3	NP_001005849|NP_008868	-	-	-	-	-	-
837968	951475	5355	1205534	111369	HCVgp1	-	HCVgp1	PLP2	-	A4|A4LSB	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	Q04941	A0A024QYW3	NP_002659	-	-	-	-	-	-
837969	951475	4082	1205534	110257	HCVgp1	-	HCVgp1	MARCKS	-	80K-L|MACS|PKCSL|PRKCSL	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	P29966	-	NP_002347	-	-	-	-	-	-
837970	951475	23770	1205534	117270	HCVgp1	-	HCVgp1	FKBP8	-	FKBP38|FKBPr38	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	11103	Hepatitus C Virus	9606	Homo sapiens	High Throughput	-	-	NS5A protein of the HCVgp1 polyprotein gene|We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	-	-	NP_671491	Q14318	-	NP_036313|NP_001295302	-	-	-	-	-	-
853361	3178	951475	109420	1205534	-	HCVgp1	HNRNPA1	HCVgp1	ALS19|ALS20|HNRPA1|HNRPA1L3|IBMPFD3|hnRNP A1|hnRNP-A1	-	Affinity Capture-Western	physical	Chan JY (2009)	PUBMED:19101556	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	P09651	A0A024RB53|A0A024RAZ7	NP_112420|NP_002127	-	-	NP_671491	-	-	-	-	-	-
871799	951475	4088	1205534	110263	HCVgp1	-	HCVgp1	SMAD3	-	HSPC193|HsT17436|JV15-2|LDS1C|LDS3|MADH3	Two-hybrid	physical	Verga-Gerard A (2013)	PUBMED:23781096	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P84022	Q9P0T0|A0A024R5Z3	NP_001138576|NP_001138574|NP_001138575|NP_005893	-	-	-	-	-	-
871800	951475	4092	1205534	110267	HCVgp1	-	HCVgp1	SMAD7	-	CRCS3|MADH7|MADH8	Two-hybrid	physical	Verga-Gerard A (2013)	PUBMED:23781096	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	O15105	B3KYA8	NP_005895|NP_001177752|NP_001177751|NP_001177750	-	-	-	-	-	-
871801	951475	57154	1205534	121411	HCVgp1	-	HCVgp1	SMURF1	-	-	Two-hybrid	physical	Verga-Gerard A (2013)	PUBMED:23781096	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q9HCE7	-	NP_851994|NP_001186776|NP_065162	-	-	-	-	-	-
871802	951475	64750	1205534	122265	HCVgp1	-	HCVgp1	SMURF2	-	-	Two-hybrid	physical	Verga-Gerard A (2013)	PUBMED:23781096	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q9HAU4	Q96DE7	NP_073576	-	-	-	-	-	-
871803	4088	951475	110263	1205534	-	HCVgp1	SMAD3	HCVgp1	HSPC193|HsT17436|JV15-2|LDS1C|LDS3|MADH3	-	Affinity Capture-Western	physical	Verga-Gerard A (2013)	PUBMED:23781096	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	P84022	Q9P0T0|A0A024R5Z3	NP_001138576|NP_001138574|NP_001138575|NP_005893	-	-	NP_671491	-	-	-	-	-	-
871804	4087	951475	110262	1205534	-	HCVgp1	SMAD2	HCVgp1	JV18|JV18-1|MADH2|MADR2|hMAD-2|hSMAD2	-	Affinity Capture-Western	physical	Verga-Gerard A (2013)	PUBMED:23781096	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	Q15796	B7Z5N5|Q53XR6	NP_001003652|NP_001129409|NP_005892	-	-	NP_671491	-	-	-	-	-	-
871805	57154	951475	121411	1205534	-	HCVgp1	SMURF1	HCVgp1	-	-	Affinity Capture-Western	physical	Verga-Gerard A (2013)	PUBMED:23781096	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	Q9HCE7	-	NP_851994|NP_001186776|NP_065162	-	-	NP_671491	-	-	-	-	-	-
871806	64750	951475	122265	1205534	-	HCVgp1	SMURF2	HCVgp1	-	-	Affinity Capture-Western	physical	Verga-Gerard A (2013)	PUBMED:23781096	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	Q9HAU4	Q96DE7	NP_073576	-	-	NP_671491	-	-	-	-	-	-
906089	951475	1654	1205534	108020	HCVgp1	-	HCVgp1	DDX3X	-	CAP-Rf|DBX|DDX14|DDX3|HLP2	Affinity Capture-Western	physical	Shirakura M (2007)	PUBMED:17108031	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	O00571	-	NP_001180346|NP_001180345|NP_001347	-	-	-	-	-	-
906090	951475	1654	1205534	108020	HCVgp1	-	HCVgp1	DDX3X	-	CAP-Rf|DBX|DDX14|DDX3|HLP2	Affinity Capture-MS	physical	Shirakura M (2007)	PUBMED:17108031	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	O00571	-	NP_001180346|NP_001180345|NP_001347	-	-	-	-	-	-
915501	951475	23770	1205534	117270	HCVgp1	-	HCVgp1	FKBP8	-	FKBP38|FKBPr38	Two-hybrid	physical	Okamoto T (2006)	PUBMED:17024179	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q14318	-	NP_036313|NP_001295302	-	-	-	-	-	-
937137	951475	57506	1205534	121570	HCVgp1	-	HCVgp1	MAVS	-	CARDIF|IPS-1|IPS1|VISA	Proximity Label-MS	physical	Morikawa K (2014)	PUBMED:23929719	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	SILAC method	-	BIOGRID	-	-	NP_671491	Q7Z434	M1P2Z0	NP_065797|NP_001193420	-	-	-	-	-	-
937138	951475	493869	1205534	138926	HCVgp1	UNQ847/PRO1785	HCVgp1	GPX8	-	EPLA847|GPx-8|GSHPx-8|UNQ847	Proximity Label-MS	physical	Morikawa K (2014)	PUBMED:23929719	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	SILAC method	-	BIOGRID	-	-	NP_671491	Q8TED1	-	NP_001293130|NP_001008398|NP_001293127|NP_001293126	-	-	-	-	-	-
954006	951475	1642	1205534	108009	HCVgp1	-	HCVgp1	DDB1	-	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-MS	physical	Kang X (2013)	PUBMED:23137809	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	NS3/4A-associated	-	BIOGRID	-	-	NP_671491	Q16531	-	NP_001914	-	-	-	-	-	-
954008	1642	951475	108009	1205534	-	HCVgp1	DDB1	HCVgp1	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	-	Affinity Capture-Western	physical	Kang X (2013)	PUBMED:23137809	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	NS3/4A-associated	-	BIOGRID	Q16531	-	NP_001914	-	-	NP_671491	-	-	-	-	-	-
954009	951475	1642	1205534	108009	HCVgp1	-	HCVgp1	DDB1	-	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Biochemical Activity	physical	Kang X (2013)	PUBMED:23137809	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	Proteolytic Processing	NS3/4A	-	BIOGRID	-	-	NP_671491	Q16531	-	NP_001914	-	-	-	-	-	-
955799	156110	951475	1205545	1205534	HIV1gp9	HCVgp1	nef	HCVgp1	-	-	Reconstituted Complex	physical	Khan KA (2013)	PUBMED:23774506	11676	Human Immunodeficiency Virus 1	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	P04601	-	NP_057857	-	-	NP_671491	-	-	-	-	-	-
955800	156110	951475	1205545	1205534	HIV1gp9	HCVgp1	nef	HCVgp1	-	-	Affinity Capture-Western	physical	Khan KA (2013)	PUBMED:23774506	11676	Human Immunodeficiency Virus 1	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	P04601	-	NP_057857	-	-	NP_671491	-	-	-	-	-	-
955801	951475	156110	1205534	1205545	HCVgp1	HIV1gp9	HCVgp1	nef	-	-	Reconstituted Complex	physical	Khan KA (2013)	PUBMED:23774506	11103	Hepatitus C Virus	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	P04601	-	NP_057857	-	-	-	-	-	-
955806	951475	7186	1205534	113038	HCVgp1	-	HCVgp1	TRAF2	-	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Khan KA (2013)	PUBMED:23774506	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q12933	A0A024R8H5	NP_066961	-	-	-	-	-	-
955807	951475	7188	1205534	113040	HCVgp1	RP11-318L16.2	HCVgp1	TRAF5	-	MGC:39780|RNF84	Affinity Capture-Western	physical	Khan KA (2013)	PUBMED:23774506	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	O00463	D3DT93	NP_004610|NP_001029082|NP_665702	-	-	-	-	-	-
1031598	5071	951475	111105	1205534	KB-152G3.1	HCVgp1	PARK2	HCVgp1	AR-JP|LPRS2|PDJ|PRKN	-	Affinity Capture-Western	physical	Hara Y (2014)	PUBMED:25244949	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	O60260	X5DR79	NP_054643|NP_054642|NP_004553	-	-	NP_671491	-	-	-	-	-	-
1031599	5071	951475	111105	1205534	KB-152G3.1	HCVgp1	PARK2	HCVgp1	AR-JP|LPRS2|PDJ|PRKN	-	Two-hybrid	physical	Hara Y (2014)	PUBMED:25244949	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	O60260	X5DR79	NP_054643|NP_054642|NP_004553	-	-	NP_671491	-	-	-	-	-	-
1031600	951475	5071	1205534	111105	HCVgp1	KB-152G3.1	HCVgp1	PARK2	-	AR-JP|LPRS2|PDJ|PRKN	Two-hybrid	physical	Hara Y (2014)	PUBMED:25244949	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	O60260	X5DR79	NP_054643|NP_054642|NP_004553	-	-	-	-	-	-
1055066	951475	2033	1205534	108347	HCVgp1	RP1-85F18.1	HCVgp1	EP300	-	KAT3B|RSTS2|p300	Reconstituted Complex	physical	Gomez-Gonzalo M (2004)	PUBMED:15380363	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q09472	Q7Z6C1	NP_001420	-	-	-	-	-	-
1055069	2033	951475	108347	1205534	RP1-85F18.1	HCVgp1	EP300	HCVgp1	KAT3B|RSTS2|p300	-	Affinity Capture-Western	physical	Gomez-Gonzalo M (2004)	PUBMED:15380363	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	Q09472	Q7Z6C1	NP_001420	-	-	NP_671491	-	-	-	-	-	-
1055071	1387	951475	107777	1205534	-	HCVgp1	CREBBP	HCVgp1	CBP|KAT3A|RSTS	-	Reconstituted Complex	physical	Gomez-Gonzalo M (2004)	PUBMED:15380363	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	Q92793	-	NP_001073315|NP_004371	-	-	NP_671491	-	-	-	-	-	-
1055077	4773	951475	110846	1205534	RP5-1009H6.1	HCVgp1	NFATC2	HCVgp1	NFAT1|NFATP	-	Reconstituted Complex	physical	Gomez-Gonzalo M (2004)	PUBMED:15380363	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	-	-	BIOGRID	Q13469	B5B2P4	NP_001245223|NP_001245221|NP_001245226|NP_001245225|NP_001245224|NP_775114|NP_036472|NP_001129493	-	-	NP_671491	-	-	-	-	-	-
1055078	951475	4773	1205534	110846	HCVgp1	RP5-1009H6.1	HCVgp1	NFATC2	-	NFAT1|NFATP	Reconstituted Complex	physical	Gomez-Gonzalo M (2004)	PUBMED:15380363	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_671491	Q13469	B5B2P4	NP_001245223|NP_001245221|NP_001245226|NP_001245225|NP_001245224|NP_775114|NP_036472|NP_001129493	-	-	-	-	-	-
1509965	55294	951475	120581	1205534	-	HCVgp1	FBXW7	HCVgp1	AGO|CDC4|FBW6|FBW7|FBX30|FBXO30|FBXW6|SEL-10|SEL10|hAgo|hCdc4	-	Affinity Capture-Western	physical	Chen J (2016)	PUBMED:26774344	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	Figure 2	-	BIOGRID	Q969H0	S4R3U4|G0Z2K0	NP_001013433|NP_361014|NP_060785|NP_001243998	-	-	NP_671491	-	-	-	-	-	-
1510060	55072	951475	120389	1205534	-	HCVgp1	RNF31	HCVgp1	HOIP|ZIBRA	-	Affinity Capture-Western	physical	Chen Y (2015)	PUBMED:26577923	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	NS3 protein	-	BIOGRID	Q96EP0	-	NP_060469|NP_001297261	-	-	NP_671491	-	-	-	-	-	-
1510061	10616	951475	115862	1205534	RP5-852M4.4	HCVgp1	RBCK1	HCVgp1	C20orf18|HOIL-1|HOIL1|PBMEI|RBCK2|RNF54|UBCE7IP3|XAP3|XAP4|ZRANB4	-	Affinity Capture-Western	physical	Chen Y (2015)	PUBMED:26577923	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	NS3 protein|only in the presence of HOIP	-	BIOGRID	Q9BYM8	-	NP_001310885|NP_001310889|NP_001310887|NP_006453|NP_112506	-	-	NP_671491	-	-	-	-	-	-
1510062	81858	951475	123608	1205534	PSEC0216	HCVgp1	SHARPIN	HCVgp1	SIPL1	-	Affinity Capture-Western	physical	Chen Y (2015)	PUBMED:26577923	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	NS3 protein|only in the presence of HOIP	-	BIOGRID	Q9H0F6	Q6PJD5	NP_112236	-	-	NP_671491	-	-	-	-	-	-
1515272	23607	951475	117140	1205534	-	HCVgp1	CD2AP	HCVgp1	CMS	-	Affinity Capture-Western	physical	Igloi Z (2015)	PUBMED:25872741	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	Figure 3|NS5A protein	-	BIOGRID	Q9Y5K6	-	NP_036252	-	-	NP_671491	-	-	-	-	-	-
1515273	23607	951475	117140	1205534	-	HCVgp1	CD2AP	HCVgp1	CMS	-	Reconstituted Complex	physical	Igloi Z (2015)	PUBMED:25872741	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	Figure 3|NS5A protein	-	BIOGRID	Q9Y5K6	-	NP_036252	-	-	NP_671491	-	-	-	-	-	-
1515274	951475	23607	1205534	117140	HCVgp1	-	HCVgp1	CD2AP	-	CMS	Affinity Capture-Western	physical	Igloi Z (2015)	PUBMED:25872741	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	Figure 3|NS5A protein	-	BIOGRID	-	-	NP_671491	Q9Y5K6	-	NP_036252	-	-	-	-	-	-
1515282	2885	951475	109142	1205534	-	HCVgp1	GRB2	HCVgp1	ASH|EGFRBP-GRB2|Grb3-3|MST084|MSTP084|NCKAP2	-	Affinity Capture-Western	physical	Igloi Z (2015)	PUBMED:25872741	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	Figure 5|NS5A protein	-	BIOGRID	P62993	B0LPF3	NP_002077|NP_987102	-	-	NP_671491	-	-	-	-	-	-
1527611	8605	951475	114165	1205534	-	HCVgp1	PLA2G4C	HCVgp1	CPLA2-gamma	-	Affinity Capture-Western	physical	Xu S (2012)	PUBMED:23015700	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	NS4B protein	-	BIOGRID	Q9UP65	A0A024QZH0	NP_001152795|NP_001152794|NP_003697	-	-	NP_671491	-	-	-	-	-	-
1534116	951475	3551	1205534	109767	HCVgp1	-	HCVgp1	IKBKB	-	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	Affinity Capture-Western	physical	Joo M (2005)	PUBMED:15919917	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	Figure 4|HCV core protein	-	BIOGRID	-	-	NP_671491	O14920	-	NP_001547|NP_001177649|NP_001229707	-	-	-	-	-	-
2208608	951475	3429	1205534	109655	HCVgp1	-	HCVgp1	IFI27	-	FAM14D|ISG12|ISG12A|P27	Affinity Capture-Western	physical	Xue B (2016)	PUBMED:27194766	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	NS5A protein	-	BIOGRID	-	-	NP_671491	P40305	A0A087WZF8|A8K0H0|Q7Z5R2	NP_001275888|NP_001275889|NP_001275924|NP_001275881|NP_001275883|NP_001275885|NP_001275886|NP_001275887|NP_005523|NP_001123552	-	-	-	-	-	-
2208609	3429	951475	109655	1205534	-	HCVgp1	IFI27	HCVgp1	FAM14D|ISG12|ISG12A|P27	-	Affinity Capture-Western	physical	Xue B (2016)	PUBMED:27194766	9606	Homo sapiens	11103	Hepatitus C Virus	Low Throughput	-	-	NS5A protein	-	BIOGRID	P40305	A0A087WZF8|A8K0H0|Q7Z5R2	NP_001275888|NP_001275889|NP_001275924|NP_001275881|NP_001275883|NP_001275885|NP_001275886|NP_001275887|NP_005523|NP_001123552	-	-	NP_671491	-	-	-	-	-	-
2208611	951475	6502	1205534	112393	HCVgp1	-	HCVgp1	SKP2	-	FBL1|FBXL1|FLB1|p45	Affinity Capture-Western	physical	Xue B (2016)	PUBMED:27194766	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	NS5A protein	-	BIOGRID	-	-	NP_671491	Q13309	A0A024R069	NP_116026|NP_001230049|NP_005974	-	-	-	-	-	-
2211812	951475	66002	1205534	122449	HCVgp1	UNQ568/PRO1129	HCVgp1	CYP4F12	-	CYPIVF12|F22329_1	Affinity Capture-Western	physical	Zhu SL (2016)	PUBMED:26845356	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	NS5B protein	-	BIOGRID	-	-	NP_671491	Q9HCS2	-	NP_076433	-	-	-	-	-	-
2211813	951475	10519	1205534	115774	HCVgp1	-	HCVgp1	CIB1	-	CIB|CIBP|KIP1|PRKDCIP|SIP2-28	Two-hybrid	physical	Zhu SL (2016)	PUBMED:26845356	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	Core protein|Figure S2	-	BIOGRID	-	-	NP_671491	Q99828	-	NP_001264693|NP_006375	-	-	-	-	-	-
2211814	951475	1558	1205534	107936	HCVgp1	-	HCVgp1	CYP2C8	-	CPC8|CYPIIC8|MP-12/MP-20	Two-hybrid	physical	Zhu SL (2016)	PUBMED:26845356	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	Core protein|Figure S2	-	BIOGRID	-	-	NP_671491	P10632	B7Z1F5	NP_001185784|NP_000761|NP_001185783|NP_001185782	-	-	-	-	-	-
2211815	951475	290	1205534	106787	HCVgp1	-	HCVgp1	ANPEP	-	APN|CD13|GP150|LAP1|P150|PEPN	Two-hybrid	physical	Zhu SL (2016)	PUBMED:26845356	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	Figure S2|NS5A protein	-	BIOGRID	-	-	NP_671491	P15144	Q59E93|A0A024RC61	NP_001141	-	-	-	-	-	-
2211816	951475	345	1205534	106842	HCVgp1	-	HCVgp1	APOC3	-	APOCIII|HALP2	Two-hybrid	physical	Zhu SL (2016)	PUBMED:26845356	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	Figure S2|NS5A protein	-	BIOGRID	-	-	NP_671491	P02656	A3KPE2	NP_000031	-	-	-	-	-	-
2211817	951475	3699	1205534	109905	HCVgp1	-	HCVgp1	ITIH3	-	H3P	Two-hybrid	physical	Zhu SL (2016)	PUBMED:26845356	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	Figure S2|NS5A protein	-	BIOGRID	-	-	NP_671491	Q06033	-	NP_002208	-	-	-	-	-	-
2211818	951475	25902	1205534	117409	HCVgp1	RP1-292B18.2	HCVgp1	MTHFD1L	-	FTHFSDC1|MTC1THFS|dJ292B18.2	Two-hybrid	physical	Zhu SL (2016)	PUBMED:26845356	11103	Hepatitus C Virus	9606	Homo sapiens	Low Throughput	-	-	Figure S2|NS5A protein	-	BIOGRID	-	-	NP_671491	Q6UB35	A0A087WVM4|B7ZM99|B2RD24	NP_001229698|NP_001229697|NP_001229696|NP_056255	-	-	-	-	-	-
