#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism Name Interactor A	Organism ID Interactor B	Organism Name Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types
2484756	1489079	23072	4263558	116705	HpV16gp2	-	E7	HECW1	-	NEDL1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q76N89	-	NP_001273988|NP_055867	-	-	-	-	-	-
2484757	1489079	253980	4263558	129001	HpV16gp2	FKSG86	E7	KCTD13	-	BACURD1|PDIP1|POLDIP1|hBACURD1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q8WZ19	-	NP_849194	-	-	-	-	-	-
2484758	1489079	64410	4263558	122162	HpV16gp2	-	E7	KLHL25	-	ENC-2|ENC2	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9H0H3	-	NP_071925	-	-	-	-	-	-
2484759	1489079	122769	4263558	125793	HpV16gp2	-	E7	LRR1	-	4-1BBLRR|LRR-1|PPIL5	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q96L50	Q6AWA7	NP_689542|NP_982292	-	-	-	-	-	-
2484760	1489079	84954	4263558	124386	HpV16gp2	-	E7	MPND	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q8N594	W4VSR2	NP_001153318|NP_116257|NP_001287791	-	-	-	-	-	-
2484761	1489079	112939	4263558	125217	HpV16gp2	-	E7	NACC1	-	BEND8|BTBD14B|BTBD30|NAC-1|NAC1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q96RE7	A0A024R7E0	NP_443108	-	-	-	-	-	-
2484762	1489079	80762	4263558	123296	HpV16gp2	PSEC0192	E7	NDFIP1	-	N4WBP5	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9BT67	-	NP_085048	-	-	-	-	-	-
2484763	1489079	9148	4263558	114595	HpV16gp2	-	E7	NEURL1	-	NEUR1|NEURL|RNF67|bA416N2.1|neu|neu-1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	O76050	B4DS86	NP_004201	-	-	-	-	-	-
2484764	1489079	197370	4263558	128255	HpV16gp2	HSPC333	E7	NSMCE1	-	NSE1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q8WV22	-	NP_659547	-	-	-	-	-	-
2484765	1489079	8737	4263558	114274	HpV16gp2	-	E7	RIPK1	-	RIP|RIP1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q13546	A0A024QZU0	NP_003795|NP_001303990	-	-	-	-	-	-
2484766	1489079	84282	4263558	124009	HpV16gp2	L13	E7	RNF135	-	MMFD|REUL|Riplet	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q8IUD6	B3KV69	NP_115698|NP_922921|NP_001171921	-	-	-	-	-	-
2484767	1489079	92799	4263558	124979	HpV16gp2	PP203	E7	SHKBP1	-	Sb1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q8TBC3	-	NP_612401	-	-	-	-	-	-
2484768	1489079	8835	4263558	114362	HpV16gp2	-	E7	SOCS2	-	CIS2|Cish2|SOCS-2|SSI-2|SSI2|STATI2	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	O14508	A0A024RBD2	NP_003868|NP_001257400|NP_001257396|NP_001257397|NP_001257398|NP_001257399	-	-	-	-	-	-
2484769	1489079	7126	4263558	112981	HpV16gp2	-	E7	TNFAIP1	-	B12|B61|BTBD34|EDP1|hBACURD2	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q13829	-	NP_066960	-	-	-	-	-	-
2484770	1489079	7186	4263558	113038	HpV16gp2	-	E7	TRAF2	-	MGC:45012|TRAP|TRAP3	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q12933	A0A024R8H5	NP_066961	-	-	-	-	-	-
2484771	1489079	7187	4263558	113039	HpV16gp2	-	E7	TRAF3	-	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q13114	A6NHG8	NP_663777|NP_003291|NP_001186356|NP_663778	-	-	-	-	-	-
2484772	1489079	10758	4263558	115979	HpV16gp2	RP3-487J7.3	E7	TRAF3IP2	-	ACT1|C6orf2|C6orf4|C6orf5|C6orf6|CANDF8|CIKS|PSORS13	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	O43734	-	NP_001157755|NP_001157753|NP_679211	-	-	-	-	-	-
2484773	1489079	9618	4263558	114979	HpV16gp2	-	E7	TRAF4	-	CART1|MLN62|RNF83	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9BUZ4	A0A024QZ59	NP_004286	-	-	-	-	-	-
2484774	1489079	7188	4263558	113040	HpV16gp2	RP11-318L16.2	E7	TRAF5	-	MGC:39780|RNF84	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	O00463	D3DT93	NP_004610|NP_001029082|NP_665702	-	-	-	-	-	-
2484775	1489079	7189	4263558	113041	HpV16gp2	-	E7	TRAF6	-	MGC:3310|RNF85	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9Y4K3	-	NP_004611|NP_665802	-	-	-	-	-	-
2484776	1489079	6737	4263558	112615	HpV16gp2	-	E7	TRIM21	-	RNF81|RO52|Ro/SSA|SSA|SSA1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	P19474	-	NP_003132	-	-	-	-	-	-
2484777	1489079	10346	4263558	115628	HpV16gp2	-	E7	TRIM22	-	GPSTAF50|RNF94|STAF50	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q8IYM9	B4DQS5	NP_001186502|NP_006065	-	-	-	-	-	-
2484778	1489079	10155	4263558	115457	HpV16gp2	-	E7	TRIM28	-	KAP1|PPP1R157|RNF96|TF1B|TIF1B	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q13263	-	NP_005753	-	-	-	-	-	-
2484779	1489079	10612	4263558	115858	HpV16gp2	-	E7	TRIM3	-	BERP|HAC1|RNF22|RNF97	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	O75382	B7Z5Y8	NP_150594|NP_001234936|NP_001234935|NP_006449	-	-	-	-	-	-
2484780	1489079	22954	4263558	116608	HpV16gp2	RP11-67K19.1	E7	TRIM32	-	BBS11|HT2A|LGMD2H|TATIP	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q13049	A0A024R843	NP_036342|NP_001093149	-	-	-	-	-	-
2484781	1489079	57159	4263558	121415	HpV16gp2	-	E7	TRIM54	-	MURF|MURF-3|RNF30|muRF3	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9BYV2	-	NP_115935|NP_912730	-	-	-	-	-	-
2484782	1489079	493829	4263558	138920	HpV16gp2	-	E7	TRIM72	-	MG53	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q6ZMU5	-	NP_001008275	-	-	-	-	-	-
2484783	1489079	114088	4263558	125280	HpV16gp2	-	E7	TRIM9	-	RNF91|SPRING	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9C026	-	NP_055978|NP_443210	-	-	-	-	-	-
2484784	1489079	7314	4263558	113162	HpV16gp2	-	E7	UBB	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	P0CG47	Q5U5U6	NP_061828|NP_001268648|NP_001268649|NP_001268645|NP_001268646|NP_001268647	-	-	-	-	-	-
2484785	1489079	7319	4263558	113167	HpV16gp2	-	E7	UBE2A	-	HHR6A|MRXS30|MRXSN|RAD6A|UBC2	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	P49459	-	NP_861427|NP_001269090|NP_003327	-	-	-	-	-	-
2484786	1489079	83844	4263558	123764	HpV16gp2	RP1-97K10.1	E7	USP26	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9BXU7	-	NP_114113	-	-	-	-	-	-
2484787	1489079	57663	4263558	121696	HpV16gp2	-	E7	USP29	-	HOM-TES-84/86	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9HBJ7	-	NP_065954	-	-	-	-	-	-
2484788	1489079	23032	4263558	116671	HpV16gp2	-	E7	USP33	-	VDU1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q8TEY7	-	NP_963918|NP_055832|NP_963920	-	-	-	-	-	-
2484789	1489079	331	4263558	106828	HpV16gp2	RP1-315G1.5	E7	XIAP	-	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	P98170	B2R9R2	NP_001158|NP_001191330	-	-	-	-	-	-
2484790	1489079	65986	4263558	122435	HpV16gp2	-	E7	ZBTB10	-	RINZF	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q96DT7	Q9H9H3	NP_076418|NP_001099009|NP_001264074	-	-	-	-	-	-
2484791	1489079	7541	4263558	113373	HpV16gp2	-	E7	ZBTB14	-	ZF5|ZFP-161|ZFP-5|ZFP161|ZNF478	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	O43829	B2R850	NP_003400|NP_001137295|NP_001230631|NP_001230633	-	-	-	-	-	-
2484792	1489079	7704	4263558	113498	HpV16gp2	-	E7	ZBTB16	-	PLZF|ZNF145	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q05516	A0A024R3C6	NP_001018011|NP_005997	-	-	-	-	-	-
2484793	1489079	26137	4263558	117573	HpV16gp2	RP11-553L6.5	E7	ZBTB20	-	DPZF|HOF|ODA-8S|PRIMS|ZNF288	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9HC78	B2RCW4	NP_001157816|NP_001157817|NP_001157814|NP_001157815|NP_056457|NP_001157818|NP_001157819	-	-	-	-	-	-
2484794	1489079	27033	4263558	117964	HpV16gp2	-	E7	ZBTB32	-	FAXF|FAZF|Rog|TZFP|ZNF538	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9Y2Y4	-	NP_055198	-	-	-	-	-	-
2484795	1489079	100128927	4263558	612563	HpV16gp2	-	E7	ZBTB42	-	ZNF925	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	B2RXF5	-	NP_001131073	-	-	-	-	-	-
2484796	1489079	3104	4263558	109349	HpV16gp2	RP11-58A11.4	E7	ZBTB48	-	HKR3|ZNF855|pp9964	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	P10074	A8K291|B2R702	NP_005332|NP_001265577|NP_001265576	-	-	-	-	-	-
2484797	1489079	653121	4263558	575543	HpV16gp2	-	E7	ZBTB8A	-	BOZF1|ZBTB8|ZNF916A	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q96BR9	D3DPQ1	NP_001278425|NP_001035531	-	-	-	-	-	-
2484798	1489079	221504	4263558	128736	HpV16gp2	DASS-97D12.7	E7	ZBTB9	-	ZNF919	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q96C00	-	NP_689948	-	-	-	-	-	-
2484799	1489079	7690	4263558	113485	HpV16gp2	-	E7	ZNF131	-	ZBTB35|pHZ-10	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	P52739	A0A024R087	NP_001317641|NP_001317640|NP_001317643|NP_001317642|NP_001317645|NP_001317644|NP_001317646|NP_003423|NP_001284477|NP_001317634|NP_001317635|NP_001317636|NP_001317637|NP_001317633|NP_001317638|NP_001317639	-	-	-	-	-	-
2484800	1489079	51222	4263558	119387	HpV16gp2	-	E7	ZNF219	-	ZFP219	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9P2Y4	-	NP_057507|NP_001095142|NP_001095924	-	-	-	-	-	-
2484801	1489079	90850	4263558	124771	HpV16gp2	-	E7	ZNF598	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q86UK7	-	NP_835461	-	-	-	-	-	-
2484802	1489079	1642	4263558	108009	HpV16gp2	-	E7	DDB1	-	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q16531	-	NP_001914	-	-	-	-	-	-
2484803	1489079	26994	4263558	117941	HpV16gp2	CGI-123	E7	RNF11	-	SID1669	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9Y3C5	-	NP_055187	-	-	-	-	-	-
2484804	1489079	84447	4263558	124085	HpV16gp2	-	E7	SYVN1	-	DER3|HRD1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q86TM6	-	NP_757385|NP_115807	-	-	-	-	-	-
