#BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
2540547	7157	3077563	113010	1678116	-	HHV5wtgp107	TP53	UL122	BCC7|LFS1|P53|TRP53	-	Affinity Capture-Western	physical	Bonin LR (1997)	PUBMED:9223475	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	Q6SW29	F5HE22	YP_081561	-	-	-	-	-	-
2550488	5925	3077563	111860	1678116	RP11-174I10.1	HHV5wtgp107	RB1	UL122	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	-	Reconstituted Complex	physical	Fortunato EA (1997)	PUBMED:9343168	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	P06400	A0A024RDV3	NP_000312	Q6SW29	F5HE22	YP_081561	-	-	-	-	-	-
2570623	3077513	1869	1678066	108201	HHV5wtgp108	-	UL123	E2F1	-	E2F-1|RBAP1|RBBP3|RBP3	Biochemical Activity	physical	Pajovic S (1997)	PUBMED:9343408	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	Phosphorylation	bait is IE72	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	Q01094	Q9BSD8	NP_005216	-	-	-	-	-	-
2571992	3077513	3077513	1678066	1678066	HHV5wtgp108	HHV5wtgp108	UL123	UL123	-	-	Biochemical Activity	physical	Pajovic S (1997)	PUBMED:9343408	10359	Human Herpesvirus 5	10359	Human Herpesvirus 5	Low Throughput	-	Phosphorylation	bait is IE72	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
2571993	3077513	1870	1678066	108202	HHV5wtgp108	-	UL123	E2F2	-	E2F-2	Biochemical Activity	physical	Pajovic S (1997)	PUBMED:9343408	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	Phosphorylation	bait is IE72	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	Q14209	-	NP_004082	-	-	-	-	-	-
2571994	3077513	1871	1678066	108203	HHV5wtgp108	RP1-177P22.2	UL123	E2F3	-	E2F-3	Biochemical Activity	physical	Pajovic S (1997)	PUBMED:9343408	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	Phosphorylation	bait is IE72	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	O00716	Q24JQ3	NP_001940|NP_001230005	-	-	-	-	-	-
2571995	3077513	5934	1678066	111869	HHV5wtgp108	-	UL123	RBL2	-	P130|Rb2	Biochemical Activity	physical	Pajovic S (1997)	PUBMED:9343408	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	Phosphorylation	bait is IE72	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	Q08999	-	NP_001310538|NP_001310540|NP_001310537|NP_001310539|NP_005602	-	-	-	-	-	-
2571996	3077513	5933	1678066	111868	HHV5wtgp108	RP11-382A12.1	UL123	RBL1	-	CP107|PRB1|p107	Biochemical Activity	physical	Pajovic S (1997)	PUBMED:9343408	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	Phosphorylation	bait is IE72	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	P28749	-	NP_899662|NP_002886	-	-	-	-	-	-
2595147	3077458	23607	1678011	117140	HHV5wtgp126	-	UL135	CD2AP	-	CMS	Affinity Capture-MS	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q9Y5K6	-	NP_036252	-	-	-	-	-	-
2595148	3077458	4907	1678011	110962	HHV5wtgp126	RP11-321N4.1	UL135	NT5E	-	CALJA|CD73|E5NT|NT|NT5|NTE|eN|eNT	Affinity Capture-MS	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	P21589	Q6NZX3	NP_001191742|NP_002517	-	-	-	-	-	-
2595149	3077458	30011	1678011	119029	HHV5wtgp126	RP11-345L8.1	UL135	SH3KBP1	-	CD2BP3|CIN85|GIG10|HSB-1|HSB1|MIG18	Affinity Capture-MS	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q96B97	Q5JPT6	NP_001171889|NP_114098|NP_001019837	-	-	-	-	-	-
2595150	3077458	9703	1678011	115055	HHV5wtgp126	-	UL135	KIAA0100	-	BCOX|BCOX1|CT101	Affinity Capture-MS	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q14667	Q08E86	NP_055495|NP_001308489	-	-	-	-	-	-
2595151	3077458	79784	1678011	122884	HHV5wtgp126	FP17425	UL135	MYH14	-	DFNA4|DFNA4A|MHC16|MYH17|NMHC II-C|NMHC-II-C|PNMHH|myosin	Affinity Capture-MS	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q7Z406	A1L2Z2|B3KWH4	NP_001070654|NP_079005|NP_001139281	-	-	-	-	-	-
2595152	3077458	30008	1678011	119026	HHV5wtgp126	UNQ200/PRO226	UL135	EFEMP2	-	ARCL1B|FBLN4|MBP1|UPH1	Affinity Capture-MS	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	O95967	Q9H3D5|A0A024R5G1	NP_058634	-	-	-	-	-	-
2595153	3077458	10970	1678011	116167	HHV5wtgp126	-	UL135	CKAP4	-	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-
2595154	3077458	5768	1678011	111734	HHV5wtgp126	RP11-502H18.3	UL135	QSOX1	-	Q6|QSCN6	Affinity Capture-MS	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	O00391	Q13876	NP_001004128|NP_002817	-	-	-	-	-	-
2595155	3077458	10006	1678011	115324	HHV5wtgp126	RP13-16H11.4	UL135	ABI1	-	ABI-1|ABLBP4|E3B1|NAP1BP|SSH3BP|SSH3BP1	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q8IZP0	B6VEX5|B6VEX3|B6VEX4	NP_001012768|NP_001012769|NP_001012770|NP_001171596|NP_001171595|NP_001171587|NP_001171593|NP_001171592|NP_001171591|NP_001171590|NP_005461|NP_001171594	-	-	-	-	-	-
2595156	3077458	10152	1678011	115454	HHV5wtgp126	-	UL135	ABI2	-	ABI-2|ABI2B|AIP-1|AblBP3|SSH3BP2|argBP1|argBPIA|argBPIB	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q9NYB9	F8WAL6|E9PEZ7|B7Z836	NP_005750|NP_001269856|NP_001269854|NP_001269861|NP_001269855	-	-	-	-	-	-
2595157	3077458	174	1678011	106682	HHV5wtgp126	-	UL135	AFP	-	AFPD|FETA|HPAFP	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	P02771	-	NP_001125	-	-	-	-	-	-
2595158	3077458	84661	1678011	124181	HHV5wtgp126	-	UL135	DPY30	-	Cps25|HDPY-30|Saf19	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q9C005	B4DIS3	NP_115963|NP_001308139|NP_001308138	-	-	-	-	-	-
2595159	3077458	4072	1678011	110250	HHV5wtgp126	-	UL135	EPCAM	-	DIAR5|EGP-2|EGP314|EGP40|ESA|HNPCC8|KS1/4|KSA|M4S1|MIC18|MK-1|TACSTD1|TROP1	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	P16422	-	NP_002345	-	-	-	-	-	-
2595160	3077458	3620	1678011	109832	HHV5wtgp126	-	UL135	IDO1	-	IDO|IDO-1|INDO	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	P14902	-	NP_002155	-	-	-	-	-	-
2595161	3077458	3561	1678011	109776	HHV5wtgp126	-	UL135	IL2RG	-	CD132|CIDX|IL-2RG|IMD4|P64|SCIDX|SCIDX1	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	P31785	-	NP_000197	-	-	-	-	-	-
2595162	3077458	5236	1678011	111256	HHV5wtgp126	-	UL135	PGM1	-	CDG1T|GSD14	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	P36871	B7Z6C2|B4DDQ8	NP_001166290|NP_002624|NP_001166289	-	-	-	-	-	-
2595163	3077458	5688	1678011	111661	HHV5wtgp126	RP5-1005F21.4	UL135	PSMA7	-	C6|HSPC|RC6-1|XAPC7	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	O14818	-	NP_002783	-	-	-	-	-	-
2595164	3077458	6388	1678011	112289	HHV5wtgp126	-	UL135	SDF2	-	-	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q99470	Q6IBU4	NP_008854	-	-	-	-	-	-
2595165	3077458	7398	1678011	113241	HHV5wtgp126	-	UL135	USP1	-	UBP	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	O94782	-	NP_001017415|NP_001017416|NP_003359	-	-	-	-	-	-
2595166	3077458	80349	1678011	123255	HHV5wtgp126	-	UL135	WDR61	-	REC14|SKI8	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q9GZS3	H0YL19	NP_001290177|NP_001290176|NP_079510	-	-	-	-	-	-
2595167	3077458	59348	1678011	121889	HHV5wtgp126	-	UL135	ZNF350	-	ZBRK1|ZFQR	Two-hybrid	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q9GZX5	-	NP_067645	-	-	-	-	-	-
2595168	3077458	30011	1678011	119029	HHV5wtgp126	RP11-345L8.1	UL135	SH3KBP1	-	CD2BP3|CIN85|GIG10|HSB-1|HSB1|MIG18	Affinity Capture-Western	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q96B97	Q5JPT6	NP_001171889|NP_114098|NP_001019837	-	-	-	-	-	-
2595169	3077458	10006	1678011	115324	HHV5wtgp126	RP13-16H11.4	UL135	ABI1	-	ABI-1|ABLBP4|E3B1|NAP1BP|SSH3BP|SSH3BP1	Affinity Capture-Western	physical	Rak MA (2018)	PUBMED:30089695	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HAQ7	Q6SWW3	YP_081580	Q8IZP0	B6VEX5|B6VEX3|B6VEX4	NP_001012768|NP_001012769|NP_001012770|NP_001171596|NP_001171595|NP_001171587|NP_001171593|NP_001171592|NP_001171591|NP_001171590|NP_005461|NP_001171594	-	-	-	-	-	-
2595170	10006	3077458	115324	1678011	RP13-16H11.4	HHV5wtgp126	ABI1	UL135	ABI-1|ABLBP4|E3B1|NAP1BP|SSH3BP|SSH3BP1	-	Affinity Capture-Western	physical	Rak MA (2018)	PUBMED:30089695	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	Q8IZP0	B6VEX5|B6VEX3|B6VEX4	NP_001012768|NP_001012769|NP_001012770|NP_001171596|NP_001171595|NP_001171587|NP_001171593|NP_001171592|NP_001171591|NP_001171590|NP_005461|NP_001171594	F5HAQ7	Q6SWW3	YP_081580	-	-	-	-	-	-
