#BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
2657720	1489680	54976	4383943	120312	SARS-CoV-1ab-nsp5ab	RP5-1009E24.6	nsp5ab	C20orf27	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	-	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	High Throughput	-	-	validated candidates from HTYTH screen	-	BIOGRID	P0C6X7	-	NP_828863	Q9GZN8	-	NP_001034229|NP_001245359|NP_001245358	-	-	-	-	-	-
2657721	1489680	3936	4383945	110128	SARS-CoV-1ab-nsp7ab	RP11-139H14.1	nsp7ab	LCP1	nsp7|sars1ab|orf1ab|SARS-CoV nsp7ab|SARS-CoV nsp7|SARS-CoV sars1ab|orf1ab-nsp7|orf1ab-nsp7ab|pp1ab|R1AB_CVHSA	CP64|HEL-S-37|L-PLASTIN|LC64P|LPL|PLS2	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	High Throughput	-	-	validated candidates from HTYTH screen	-	BIOGRID	P0C6X7	-	NP_828865	P13796	A0A024RDT4	NP_002289	-	-	-	-	-	-
2657722	1489674	64093	4383920	122055	SARS-CoV-7a	-	ORF7a	SMOC1	7a|ns7a|U122|X4|SARS-CoV sars7a|ORF7a|SARS-CoV ORF7a|U122|X4|NS7A_CVHSA	OAS	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	High Throughput	-	-	validated candidates from HTYTH screen	-	BIOGRID	P59635	-	NP_828857	Q9H4F8	A0A024R6E0	NP_001030024|NP_071420	-	-	-	-	-	-
2657723	1489669	5204	4383917	111226	SARS-CoV-3a	-	ORF3a	PFDN5	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	MM-1|MM1|PFD5	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	High Throughput	-	-	validated candidates from HTYTH screen	-	BIOGRID	P59632	-	NP_828852	Q99471	-	NP_665904|NP_002615	-	-	-	-	-	-
2657724	1489679	6218	4383924	112132	SARS-CoV-9b	-	ORF9b	RPS17	9b|ns9b|SARS-CoV sars9b|ORF9b|SARS-CoV ORF9b|ORF9B_CVHSA	DBA4|RPS17L|RPS17L1|RPS17L2|S17	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	High Throughput	-	-	validated candidates from HTYTH screen	-	BIOGRID	P59636	-	NP_828859	P0CW22|P08708	-	NP_001012	-	-	-	-	-	-
2657725	1489680	27031	4383940	117962	SARS-CoV-1ab-nsp2ab	-	nsp2ab	NPHP3	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	CFAP31|MKS7|NPH3|RHPD|RHPD1|SLSN3	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	High Throughput	-	-	validated candidates from HTYTH screen	-	BIOGRID	P0C6X7	-	NP_828851	Q7Z494	-	NP_694972	-	-	-	-	-	-
2657726	1489673	2972	4383919	109227	SARS-CoV-6	-	ORF6	BRF1	6|ns6|X3|SARS-CoV sars6|ORF6|SARS-CoV ORF6|X3|NS6_CVHSA	BRF|BRF-1|GTF3B|HEL-S-76p|TAF3B2|TAF3C|TAFIII90|TF3B90|TFIIIB90|hBRF	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	High Throughput	-	-	validated candidates from HTYTH screen	-	BIOGRID	P59634	-	NP_828856	Q92994	V9HVY2|A0A024R6P8	NP_001229715|NP_001229717|NP_001229716|NP_001229719|NP_001229718|NP_663718|NP_001510	-	-	-	-	-	-
2657727	-	57002	4383925	121317	SARS-CoV-14	GK003	ORF14	YAE1D1	14|ns14|SARS-CoV sars14|ORF14|SARS-CoV ORF14|Y14_CVHSA	C7orf36	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	High Throughput	-	-	validated candidates from HTYTH screen	-	BIOGRID	Q7TLC7	-	-	Q9NRH1	-	NP_064577|NP_001269375	-	-	-	-	-	-
2657728	1489680	132299	4383950	126317	SARS-CoV-1ab-nsp13ab	-	nsp13ab	OCIAD2	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	-	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	High Throughput	-	-	validated candidates from HTYTH screen	-	BIOGRID	P0C6X7	-	NP_828870	Q56VL3	-	NP_001273702|NP_001014446|NP_001273703|NP_689611	-	-	-	-	-	-
2657729	1489680	283537	4383940	129597	SARS-CoV-1ab-nsp2ab	RP11-97E23.2	nsp2ab	SLC46A3	nsp2|sars1ab|orf1ab|SARS-CoV nsp2ab|SARS-CoV nsp2|SARS-CoV sars1ab|orf1ab-nsp2|orf1ab-nsp2ab|pp1ab|R1AB_CVHSA	FKSG16	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	High Throughput	-	-	validated candidates from HTYTH screen	-	BIOGRID	P0C6X7	-	NP_828851	Q7Z3Q1	A0A024RDN9	NP_001129391|NP_861450	-	-	-	-	-	-
2657730	1489680	10443	4383950	115708	SARS-CoV-1ab-nsp13ab	RP11-298P3.3	nsp13ab	N4BP2L2	nsp13|sars1ab|orf1ab|SARS-CoV nsp13ab|SARS-CoV nsp13|SARS-CoV sars1ab|orf1ab-nsp13|orf1ab-nsp13ab|pp1ab|R1AB_CVHSA	92M18.3|CG005|PFAAP5	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	High Throughput	-	-	validated candidates from HTYTH screen	-	BIOGRID	P0C6X7	-	NP_828870	Q92802	Q9Y3H6|A0A024RDV2|B4DPY1	NP_055702|NP_001265361|NP_001307765|NP_149102	-	-	-	-	-	-
2657731	1489680	5479	4383939	111475	SARS-CoV-1ab-nsp1ab	-	nsp1ab	PPIB	nsp1|sars1ab|orf1ab|SARS-CoV nsp1ab|SARS-CoV nsp1|SARS-CoV sars1ab|orf1ab-nsp1|orf1ab-nsp1ab|pp1ab|R1AB_CVHSA	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Two-hybrid	physical	Pfefferle S (2011)	PUBMED:22046132	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828860	P23284	-	NP_000933	-	-	-	-	-	-
2658249	59272	1489668	121864	4383915	UNQ868/PRO1885	SARS-CoV-2	ACE2	S	ACEH	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	Reconstituted Complex	physical	Xie L (2020)	DOI:10.1101/2020.02.16.951723	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	The Receptor Binding Domain (RBD) of the SARS-CoV Spike protein interacts with human ACE2 in vitro.	-	BIOGRID	Q9BYF1	-	NP_068576	P59594	-	NP_828851	-	-	-	-	-	-
2658333	1489671	6386	4383914	112287	SARS-CoV-4	-	E	SDCBP	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	MDA-9|MDA9|ST1|SYCL|TACIP18	Two-hybrid	physical	Jimenez-Guardeno JM (2014)	PUBMED:25122212	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	O00560	A0A024R7Z5|G5EA09	NP_005616|NP_001317466|NP_001007069|NP_001007068|NP_001007070|NP_001007071	-	-	-	-	-	-
2658334	1489671	6386	4383914	112287	SARS-CoV-4	-	E	SDCBP	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	MDA-9|MDA9|ST1|SYCL|TACIP18	Affinity Capture-Western	physical	Jimenez-Guardeno JM (2014)	PUBMED:25122212	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59637	-	NP_828854	O00560	A0A024R7Z5|G5EA09	NP_005616|NP_001317466|NP_001007069|NP_001007068|NP_001007070|NP_001007071	-	-	-	-	-	-
2658335	6386	1489671	112287	4383914	-	SARS-CoV-4	SDCBP	E	MDA-9|MDA9|ST1|SYCL|TACIP18	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	Affinity Capture-Western	physical	Jimenez-Guardeno JM (2014)	PUBMED:25122212	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	O00560	A0A024R7Z5|G5EA09	NP_005616|NP_001317466|NP_001007069|NP_001007068|NP_001007070|NP_001007071	P59637	-	NP_828854	-	-	-	-	-	-
2658336	6386	1489671	112287	4383914	-	SARS-CoV-4	SDCBP	E	MDA-9|MDA9|ST1|SYCL|TACIP18	ORF4|sM|4|protein E|protein sM|small envelope protein|env|envelope|SARS-CoV E|SARS-CoV Env|VEMP_CVHSA	Co-localization	physical	Jimenez-Guardeno JM (2014)	PUBMED:25122212	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	O00560	A0A024R7Z5|G5EA09	NP_005616|NP_001317466|NP_001007069|NP_001007068|NP_001007070|NP_001007071	P59637	-	NP_828854	-	-	-	-	-	-
2658337	1489680	25898	4383941	117406	SARS-CoV-1ab-nsp3ab	-	nsp3ab	RCHY1	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	ARNIP|CHIMP|PIRH2|PRO1996|RNF199|ZCHY|ZNF363	Affinity Capture-MS	physical	Ma-Lauer Y (2016)	PUBMED:27519799	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	Q96PM5	-	NP_056251|NP_001265468|NP_001265467|NP_001265466|NP_001265465|NP_001009922	-	-	-	-	-	-
2658338	1489680	817	4383941	107267	SARS-CoV-1ab-nsp3ab	-	nsp3ab	CAMK2D	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	CAMKD	Affinity Capture-MS	physical	Ma-Lauer Y (2016)	PUBMED:27519799	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	Q13557	E9PF82|A0A024RDK3|D6R938	NP_001308519|NP_001308518|NP_001308511|NP_001308510|NP_001308513|NP_001308512|NP_001308515|NP_001308514|NP_001308517|NP_001308516|NP_001308498|NP_001308499|NP_001308495|NP_001308496|NP_001308497|NP_742113|NP_742112|NP_001212|NP_001308508|NP_001308509|NP_001308506|NP_001308507|NP_001308504|NP_001308505|NP_001308502|NP_001308503|NP_001308500|NP_001308501|NP_001308520|NP_742125|NP_742126|NP_742127	-	-	-	-	-	-
2658339	1489680	25898	4383941	117406	SARS-CoV-1ab-nsp3ab	-	nsp3ab	RCHY1	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	ARNIP|CHIMP|PIRH2|PRO1996|RNF199|ZCHY|ZNF363	Two-hybrid	physical	Ma-Lauer Y (2016)	PUBMED:27519799	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	Q96PM5	-	NP_056251|NP_001265468|NP_001265467|NP_001265466|NP_001265465|NP_001009922	-	-	-	-	-	-
2658340	1489680	25898	4383941	117406	SARS-CoV-1ab-nsp3ab	-	nsp3ab	RCHY1	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	ARNIP|CHIMP|PIRH2|PRO1996|RNF199|ZCHY|ZNF363	PCA	physical	Ma-Lauer Y (2016)	PUBMED:27519799	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	Q96PM5	-	NP_056251|NP_001265468|NP_001265467|NP_001265466|NP_001265465|NP_001009922	-	-	-	-	-	-
2658341	1489680	817	4383941	107267	SARS-CoV-1ab-nsp3ab	-	nsp3ab	CAMK2D	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	CAMKD	PCA	physical	Ma-Lauer Y (2016)	PUBMED:27519799	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	Q13557	E9PF82|A0A024RDK3|D6R938	NP_001308519|NP_001308518|NP_001308511|NP_001308510|NP_001308513|NP_001308512|NP_001308515|NP_001308514|NP_001308517|NP_001308516|NP_001308498|NP_001308499|NP_001308495|NP_001308496|NP_001308497|NP_742113|NP_742112|NP_001212|NP_001308508|NP_001308509|NP_001308506|NP_001308507|NP_001308504|NP_001308505|NP_001308502|NP_001308503|NP_001308500|NP_001308501|NP_001308520|NP_742125|NP_742126|NP_742127	-	-	-	-	-	-
2658342	1489680	25898	4383941	117406	SARS-CoV-1ab-nsp3ab	-	nsp3ab	RCHY1	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	ARNIP|CHIMP|PIRH2|PRO1996|RNF199|ZCHY|ZNF363	Affinity Capture-Western	physical	Ma-Lauer Y (2016)	PUBMED:27519799	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	Q96PM5	-	NP_056251|NP_001265468|NP_001265467|NP_001265466|NP_001265465|NP_001009922	-	-	-	-	-	-
2658343	1489680	817	4383941	107267	SARS-CoV-1ab-nsp3ab	-	nsp3ab	CAMK2D	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	CAMKD	Affinity Capture-Western	physical	Ma-Lauer Y (2016)	PUBMED:27519799	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828862	Q13557	E9PF82|A0A024RDK3|D6R938	NP_001308519|NP_001308518|NP_001308511|NP_001308510|NP_001308513|NP_001308512|NP_001308515|NP_001308514|NP_001308517|NP_001308516|NP_001308498|NP_001308499|NP_001308495|NP_001308496|NP_001308497|NP_742113|NP_742112|NP_001212|NP_001308508|NP_001308509|NP_001308506|NP_001308507|NP_001308504|NP_001308505|NP_001308502|NP_001308503|NP_001308500|NP_001308501|NP_001308520|NP_742125|NP_742126|NP_742127	-	-	-	-	-	-
2658346	25898	1489680	117406	4383941	-	SARS-CoV-1ab-nsp3ab	RCHY1	nsp3ab	ARNIP|CHIMP|PIRH2|PRO1996|RNF199|ZCHY|ZNF363	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|R1AB_CVHSA	PCA	physical	Ma-Lauer Y (2016)	PUBMED:27519799	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	Q96PM5	-	NP_056251|NP_001265468|NP_001265467|NP_001265466|NP_001265465|NP_001009922	P0C6X7	-	NP_828862	-	-	-	-	-	-
2659005	1489669	1489669	4383917	4383917	SARS-CoV-3a	SARS-CoV-3a	ORF3a	ORF3a	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	Affinity Capture-Western	physical	Lu W (2006)	PUBMED:16894145	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	homotetramers	-	BIOGRID	P59632	-	NP_828852	P59632	-	NP_828852	-	-	-	-	-	-
2659006	1489669	1489669	4383917	4383917	SARS-CoV-3a	SARS-CoV-3a	ORF3a	ORF3a	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	3a|ns3a|U274X1|SARS-CoV sars3a|ORF3a|SARS-CoV ORF3a|X1|AP3A_CVHSA	FRET	physical	Lu W (2006)	PUBMED:16894145	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	homotetramers	-	BIOGRID	P59632	-	NP_828852	P59632	-	NP_828852	-	-	-	-	-	-
2659029	1489670	861	4383918	107309	SARS-CoV-3b	-	ORF3b	RUNX1	3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA	AML1|AML1-EVI-1|AMLCR1|CBFA2|EVI-1|PEBP2aB	Two-hybrid	physical	Varshney B (2012)	PUBMED:22253733	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59633	-	NP_828853	Q01196	-	NP_001745|NP_001116079|NP_001001890	-	-	-	-	-	-
2659030	1489670	861	4383918	107309	SARS-CoV-3b	-	ORF3b	RUNX1	3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA	AML1|AML1-EVI-1|AMLCR1|CBFA2|EVI-1|PEBP2aB	Affinity Capture-Western	physical	Varshney B (2012)	PUBMED:22253733	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59633	-	NP_828853	Q01196	-	NP_001745|NP_001116079|NP_001001890	-	-	-	-	-	-
2659031	861	1489670	107309	4383918	-	SARS-CoV-3b	RUNX1	ORF3b	AML1|AML1-EVI-1|AMLCR1|CBFA2|EVI-1|PEBP2aB	3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA	Affinity Capture-Western	physical	Varshney B (2012)	PUBMED:22253733	9606	Homo sapiens	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	Q01196	-	NP_001745|NP_001116079|NP_001001890	P59633	-	NP_828853	-	-	-	-	-	-
2659032	1489670	861	4383918	107309	SARS-CoV-3b	-	ORF3b	RUNX1	3b|ns3b|X2|SARS-CoV sars3b|ORF3b|SARS-CoV ORF3b|X2|NS3B_CVHSA	AML1|AML1-EVI-1|AMLCR1|CBFA2|EVI-1|PEBP2aB	Reconstituted Complex	physical	Varshney B (2012)	PUBMED:22253733	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59633	-	NP_828853	Q01196	-	NP_001745|NP_001116079|NP_001001890	-	-	-	-	-	-
2659034	1489668	1489668	4383915	4383915	SARS-CoV-2	SARS-CoV-2	S	S	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	ORF2|2|spike glycoprotein|E2|surface|S protein|SARS-CoV S|SARS-CoV Spike|peplomer|SPIKE_CVHSA	Reconstituted Complex	physical	Liu S (2004)	PUBMED:15043961	694009	Severe acute respiratory syndrome-related coronavirus	694009	Severe acute respiratory syndrome-related coronavirus	Low Throughput	-	-	-	-	BIOGRID	P59594	-	NP_828851	P59594	-	NP_828851	-	-	-	-	-	-
2659041	1489678	1019	4383916	107454	SARS-CoV-9a	-	N	CDK4	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	CMM3|PSK-J3	Affinity Capture-Western	physical	Surjit M (2006)	PUBMED:16431923	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	P11802	A0A024RBB6	NP_000066	-	-	-	-	-	-
2659042	1489678	595	4383916	107067	SARS-CoV-9a	-	N	CCND1	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	BCL1|D11S287E|PRAD1|U21B31	Affinity Capture-Western	physical	Surjit M (2006)	PUBMED:16431923	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	P24385	Q6FI00	NP_444284	-	-	-	-	-	-
2659043	1489678	1017	4383916	107452	SARS-CoV-9a	-	N	CDK2	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	CDKN2|p33(CDK2)	Affinity Capture-Western	physical	Surjit M (2006)	PUBMED:16431923	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	P24941	A0A024RB77|A0A024RB10|B4DDL9|E7ESI2	NP_001789|NP_439892|NP_001277159	-	-	-	-	-	-
2659044	1489678	890	4383916	107331	SARS-CoV-9a	-	N	CCNA2	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	CCN1|CCNA	Affinity Capture-Western	physical	Surjit M (2006)	PUBMED:16431923	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	P20248	-	NP_001228	-	-	-	-	-	-
2659045	1489680	340061	4383943	130988	SARS-CoV-1ab-nsp5ab	-	nsp5ab	TMEM173	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	ERIS|MITA|MPYS|NET23|SAVI|STING|hMITA|hSTING	Affinity Capture-Western	physical	Chen X (2014)	PUBMED:24622840	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	Q86WV6	-	NP_001288667|NP_938023	-	-	-	-	-	-
2659046	1489680	7187	4383943	113039	SARS-CoV-1ab-nsp5ab	-	nsp5ab	TRAF3	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	Affinity Capture-Western	physical	Chen X (2014)	PUBMED:24622840	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	Q13114	A6NHG8	NP_663777|NP_003291|NP_001186356|NP_663778	-	-	-	-	-	-
2659047	1489680	29110	4383943	118878	SARS-CoV-1ab-nsp5ab	-	nsp5ab	TBK1	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	NAK|T2K	Affinity Capture-Western	physical	Chen X (2014)	PUBMED:24622840	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	Q9UHD2	-	NP_037386	-	-	-	-	-	-
2659048	1489680	9641	4383943	115000	SARS-CoV-1ab-nsp5ab	RP11-534L20.1	nsp5ab	IKBKE	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	IKK-E|IKK-i|IKKE|IKKI	Affinity Capture-Western	physical	Chen X (2014)	PUBMED:24622840	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	Q14164	A0A075B7B4	NP_001180250|NP_001180251|NP_054721	-	-	-	-	-	-
2659049	1489680	3661	4383943	109869	SARS-CoV-1ab-nsp5ab	-	nsp5ab	IRF3	nsp5|sars1ab|orf1ab|SARS-CoV nsp5ab|SARS-CoV nsp5|SARS-CoV sars1ab|orf1ab-nsp5|orf1ab-nsp5ab|pp1ab|R1AB_CVHSA	-	Affinity Capture-Western	physical	Chen X (2014)	PUBMED:24622840	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C6X7	-	NP_828863	Q14653	E2GIM7|E2GIM8|E2GIM5|E2GIM9|M0QYT9|E2GIM6	NP_001562|NP_001184056|NP_001184057|NP_001184054|NP_001184055|NP_001184052|NP_001184053|NP_001184051	-	-	-	-	-	-
2659087	1489678	4869	4383916	110929	SARS-CoV-9a	-	N	NPM1	ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA	B23|NPM	Co-localization	physical	Zeng Y (2008)	PUBMED:18243139	694009	Severe acute respiratory syndrome-related coronavirus	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P59595	-	NP_828858	P06748	-	NP_002511|NP_001032827|NP_954654	-	-	-	-	-	-
